grupo_edad,nacionalidad,anio,poblacion
De 40 a 44 anios,Espaniola,1 de julio de 2017,1.723.940
De 40 a 44 anios,Espaniola,1 de enero de 2017,1.725.020
De 40 a 44 anios,Espaniola,1 de julio de 2016,1.717.637
De 40 a 44 anios,Espaniola,1 de enero de 2016,1.708.391
De 40 a 44 anios,Espaniola,1 de julio de 2015,1.701.132
De 40 a 44 anios,Espaniola,1 de enero de 2015,1.693.327
De 40 a 44 anios,Espaniola,1 de julio de 2014,1.683.969
De 40 a 44 anios,Espaniola,1 de enero de 2014,1.670.444
De 40 a 44 anios,Espaniola,1 de julio de 2013,1.660.429
De 40 a 44 anios,Espaniola,1 de enero de 2013,1.650.846
De 40 a 44 anios,Espaniola,1 de julio de 2012,1.649.372
De 40 a 44 anios,Espaniola,1 de enero de 2012,1.645.431
De 40 a 44 anios,Espaniola,1 de julio de 2011,1.639.526
De 40 a 44 anios,Espaniola,1 de enero de 2011,1.633.575
De 40 a 44 anios,Espaniola,1 de julio de 2010,1.628.669
De 40 a 44 anios,Espaniola,1 de enero de 2010,1.623.298
De 40 a 44 anios,Espaniola,1 de julio de 2009,1.621.784
De 40 a 44 anios,Espaniola,1 de enero de 2009,1.623.770
De 40 a 44 anios,Espaniola,1 de julio de 2008,1.617.315
De 40 a 44 anios,Espaniola,1 de enero de 2008,1.609.511
De 40 a 44 anios,Espaniola,1 de julio de 2007,1.595.420
De 40 a 44 anios,Espaniola,1 de enero de 2007,1.581.975
De 40 a 44 anios,Espaniola,1 de julio de 2006,1.568.932
De 40 a 44 anios,Espaniola,1 de enero de 2006,1.556.089
De 40 a 44 anios,Espaniola,1 de julio de 2005,1.545.440
De 40 a 44 anios,Espaniola,1 de enero de 2005,1.534.985
De 40 a 44 anios,Espaniola,1 de julio de 2004,1.518.177
De 40 a 44 anios,Espaniola,1 de enero de 2004,1.501.552
De 40 a 44 anios,Espaniola,1 de julio de 2003,1.490.379
De 40 a 44 anios,Espaniola,1 de enero de 2003,1.479.727
De 40 a 44 anios,Espaniola,1 de julio de 2002,1.470.585
De 40 a 44 anios,Espaniola,1 de enero de 2002,1.461.507
De 40 a 44 anios,Pais de la UE27_2020 sin Espania,1 de julio de 2022,99.083
De 40 a 44 anios,Pais de la UE27_2020 sin Espania,1 de enero de 2022,99.592
De 40 a 44 anios,Pais de la UE27_2020 sin Espania,1 de julio de 2021,98.708
De 40 a 44 anios,Pais de la UE27_2020 sin Espania,1 de enero de 2021,98.980
De 40 a 44 anios,Pais de la UE27_2020 sin Espania,1 de julio de 2020,97.766
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de enero de 2020,103.923
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de julio de 2019,102.196
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de enero de 2019,100.137
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de julio de 2018,97.222
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de enero de 2018,95.336
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de julio de 2017,93.283
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de enero de 2017,92.215
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de julio de 2016,90.896
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de enero de 2016,89.961
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de julio de 2015,88.872
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de enero de 2015,88.257
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de julio de 2014,88.152
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de enero de 2014,88.580
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de julio de 2013,89.862
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de enero de 2013,91.731
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de julio de 2012,92.483
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de enero de 2012,92.988
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de julio de 2011,90.182
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de enero de 2011,87.538
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de julio de 2010,85.339
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de enero de 2010,83.153
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de julio de 2009,80.634
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de enero de 2009,78.136
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de julio de 2008,74.589
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de enero de 2008,70.473
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de julio de 2007,64.218
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de enero de 2007,57.399
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de julio de 2006,52.609
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de enero de 2006,48.763
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de julio de 2005,44.971
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de enero de 2005,40.799
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de julio de 2004,36.120
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de enero de 2004,32.893
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de julio de 2003,29.204
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de enero de 2003,25.941
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de julio de 2002,22.629
De 40 a 44 anios,Pais de la UE28 sin Espania,1 de enero de 2002,19.999
De 40 a 44 anios,Pais de Europa menos UE27_2020,1 de julio de 2022,28.638
De 40 a 44 anios,Pais de Europa menos UE27_2020,1 de enero de 2022,26.104
De 40 a 44 anios,Pais de Europa menos UE27_2020,1 de julio de 2021,26.020
De 40 a 44 anios,Pais de Europa menos UE27_2020,1 de enero de 2021,26.122
De 40 a 44 anios,Pais de Europa menos UE27_2020,1 de julio de 2020,25.874
De 40 a 44 anios,Pais de Europa menos UE28,1 de enero de 2020,18.631
De 40 a 44 anios,Pais de Europa menos UE28,1 de julio de 2019,18.211
De 40 a 44 anios,Pais de Europa menos UE28,1 de enero de 2019,17.835
De 40 a 44 anios,Pais de Europa menos UE28,1 de julio de 2018,17.335
De 40 a 44 anios,Pais de Europa menos UE28,1 de enero de 2018,16.989
De 40 a 44 anios,Pais de Europa menos UE28,1 de julio de 2017,16.546
De 40 a 44 anios,Pais de Europa menos UE28,1 de enero de 2017,16.322
De 40 a 44 anios,Pais de Europa menos UE28,1 de julio de 2016,15.859
De 40 a 44 anios,Pais de Europa menos UE28,1 de enero de 2016,15.481
De 40 a 44 anios,Pais de Europa menos UE28,1 de julio de 2015,14.902
De 40 a 44 anios,Pais de Europa menos UE28,1 de enero de 2015,14.442
De 40 a 44 anios,Pais de Europa menos UE28,1 de julio de 2014,14.015
De 40 a 44 anios,Pais de Europa menos UE28,1 de enero de 2014,13.759
De 40 a 44 anios,Pais de Europa menos UE28,1 de julio de 2013,13.434
De 40 a 44 anios,Pais de Europa menos UE28,1 de enero de 2013,13.320
De 40 a 44 anios,Pais de Europa menos UE28,1 de julio de 2012,12.847
De 40 a 44 anios,Pais de Europa menos UE28,1 de enero de 2012,12.403
De 40 a 44 anios,Pais de Europa menos UE28,1 de julio de 2011,11.924
De 40 a 44 anios,Pais de Europa menos UE28,1 de enero de 2011,11.531
De 40 a 44 anios,Pais de Europa menos UE28,1 de julio de 2010,11.119
De 40 a 44 anios,Pais de Europa menos UE28,1 de enero de 2010,10.719
De 40 a 44 anios,Pais de Europa menos UE28,1 de julio de 2009,10.524
De 40 a 44 anios,Pais de Europa menos UE28,1 de enero de 2009,10.257
De 40 a 44 anios,Pais de Europa menos UE28,1 de julio de 2008,9.990
De 40 a 44 anios,Pais de Europa menos UE28,1 de enero de 2008,9.595
De 40 a 44 anios,Pais de Europa menos UE28,1 de julio de 2007,9.189
De 40 a 44 anios,Pais de Europa menos UE28,1 de enero de 2007,8.811
De 40 a 44 anios,Pais de Europa menos UE28,1 de julio de 2006,8.457
De 40 a 44 anios,Pais de Europa menos UE28,1 de enero de 2006,8.234
De 40 a 44 anios,Pais de Europa menos UE28,1 de julio de 2005,7.994
De 40 a 44 anios,Pais de Europa menos UE28,1 de enero de 2005,7.552
De 40 a 44 anios,Pais de Europa menos UE28,1 de julio de 2004,6.710
De 40 a 44 anios,Pais de Europa menos UE28,1 de enero de 2004,6.314
De 40 a 44 anios,Pais de Europa menos UE28,1 de julio de 2003,5.697
De 40 a 44 anios,Pais de Europa menos UE28,1 de enero de 2003,5.072
De 40 a 44 anios,Pais de Europa menos UE28,1 de julio de 2002,4.220
De 40 a 44 anios,Pais de Europa menos UE28,1 de enero de 2002,3.421
De 40 a 44 anios,De Africa,1 de julio de 2022,47.735
De 40 a 44 anios,De Africa,1 de enero de 2022,47.049
De 40 a 44 anios,De Africa,1 de julio de 2021,45.950
De 40 a 44 anios,De Africa,1 de enero de 2021,45.875
De 40 a 44 anios,De Africa,1 de julio de 2020,44.738
De 40 a 44 anios,De Africa,1 de enero de 2020,43.197
De 40 a 44 anios,De Africa,1 de julio de 2019,41.261
De 40 a 44 anios,De Africa,1 de enero de 2019,39.959
De 40 a 44 anios,De Africa,1 de julio de 2018,38.147
De 40 a 44 anios,De Africa,1 de enero de 2018,36.922
De 40 a 44 anios,De Africa,1 de julio de 2017,35.608
De 40 a 44 anios,De Africa,1 de enero de 2017,34.715
De 40 a 44 anios,De Africa,1 de julio de 2016,33.808
De 40 a 44 anios,De Africa,1 de enero de 2016,33.259
De 40 a 44 anios,De Africa,1 de julio de 2015,32.513
De 40 a 44 anios,De Africa,1 de enero de 2015,31.841
De 40 a 44 anios,De Africa,1 de julio de 2014,31.160
De 40 a 44 anios,De Africa,1 de enero de 2014,30.859
De 40 a 44 anios,De Africa,1 de julio de 2013,30.953
De 40 a 44 anios,De Africa,1 de enero de 2013,30.849
De 40 a 44 anios,De Africa,1 de julio de 2012,29.993
De 40 a 44 anios,De Africa,1 de enero de 2012,29.119
De 40 a 44 anios,De Africa,1 de julio de 2011,28.547
De 40 a 44 anios,De Africa,1 de enero de 2011,27.887
De 40 a 44 anios,De Africa,1 de julio de 2010,26.873
De 40 a 44 anios,De Africa,1 de enero de 2010,25.735
De 40 a 44 anios,De Africa,1 de julio de 2009,24.924
De 40 a 44 anios,De Africa,1 de enero de 2009,23.747
De 40 a 44 anios,De Africa,1 de julio de 2008,22.202
De 40 a 44 anios,De Africa,1 de enero de 2008,20.778
De 40 a 44 anios,De Africa,1 de julio de 2007,19.584
De 40 a 44 anios,De Africa,1 de enero de 2007,18.532
De 40 a 44 anios,De Africa,1 de julio de 2006,17.184
De 40 a 44 anios,De Africa,1 de enero de 2006,15.969
De 40 a 44 anios,De Africa,1 de julio de 2005,14.988
De 40 a 44 anios,De Africa,1 de enero de 2005,13.965
De 40 a 44 anios,De Africa,1 de julio de 2004,12.762
De 40 a 44 anios,De Africa,1 de enero de 2004,11.755
De 40 a 44 anios,De Africa,1 de julio de 2003,11.038
De 40 a 44 anios,De Africa,1 de enero de 2003,10.318
De 40 a 44 anios,De Africa,1 de julio de 2002,9.370
De 40 a 44 anios,De Africa,1 de enero de 2002,8.484
De 40 a 44 anios,De America del Norte,1 de julio de 2022,4.421
De 40 a 44 anios,De America del Norte,1 de enero de 2022,4.366
De 40 a 44 anios,De America del Norte,1 de julio de 2021,4.186
De 40 a 44 anios,De America del Norte,1 de enero de 2021,4.166
De 40 a 44 anios,De America del Norte,1 de julio de 2020,4.039
De 40 a 44 anios,De America del Norte,1 de enero de 2020,3.973
De 40 a 44 anios,De America del Norte,1 de julio de 2019,3.726
De 40 a 44 anios,De America del Norte,1 de enero de 2019,3.588
De 40 a 44 anios,De America del Norte,1 de julio de 2018,3.414
De 40 a 44 anios,De America del Norte,1 de enero de 2018,3.310
De 40 a 44 anios,De America del Norte,1 de julio de 2017,3.138
De 40 a 44 anios,De America del Norte,1 de enero de 2017,3.100
De 40 a 44 anios,De America del Norte,1 de julio de 2016,2.967
De 40 a 44 anios,De America del Norte,1 de enero de 2016,2.923
De 40 a 44 anios,De America del Norte,1 de julio de 2015,2.863
De 40 a 44 anios,De America del Norte,1 de enero de 2015,2.893
De 40 a 44 anios,De America del Norte,1 de julio de 2014,2.784
De 40 a 44 anios,De America del Norte,1 de enero de 2014,2.823
De 40 a 44 anios,De America del Norte,1 de julio de 2013,2.834
De 40 a 44 anios,De America del Norte,1 de enero de 2013,2.853
De 40 a 44 anios,De America del Norte,1 de julio de 2012,2.721
De 40 a 44 anios,De America del Norte,1 de enero de 2012,2.630
De 40 a 44 anios,De America del Norte,1 de julio de 2011,2.534
De 40 a 44 anios,De America del Norte,1 de enero de 2011,2.475
De 40 a 44 anios,De America del Norte,1 de julio de 2010,2.453
De 40 a 44 anios,De America del Norte,1 de enero de 2010,2.417
De 40 a 44 anios,De America del Norte,1 de julio de 2009,2.355
De 40 a 44 anios,De America del Norte,1 de enero de 2009,2.284
De 40 a 44 anios,De America del Norte,1 de julio de 2008,2.186
De 40 a 44 anios,De America del Norte,1 de enero de 2008,2.127
De 40 a 44 anios,De America del Norte,1 de julio de 2007,2.074
De 40 a 44 anios,De America del Norte,1 de enero de 2007,2.057
De 40 a 44 anios,De America del Norte,1 de julio de 2006,2.021
De 40 a 44 anios,De America del Norte,1 de enero de 2006,2.035
De 40 a 44 anios,De America del Norte,1 de julio de 2005,1.970
De 40 a 44 anios,De America del Norte,1 de enero de 2005,1.895
De 40 a 44 anios,De America del Norte,1 de julio de 2004,1.818
De 40 a 44 anios,De America del Norte,1 de enero de 2004,1.748
De 40 a 44 anios,De America del Norte,1 de julio de 2003,1.691
De 40 a 44 anios,De America del Norte,1 de enero de 2003,1.638
De 40 a 44 anios,De America del Norte,1 de julio de 2002,1.526
De 40 a 44 anios,De America del Norte,1 de enero de 2002,1.449
De 40 a 44 anios,De Centro America y Caribe,1 de julio de 2022,20.471
De 40 a 44 anios,De Centro America y Caribe,1 de enero de 2022,20.076
De 40 a 44 anios,De Centro America y Caribe,1 de julio de 2021,20.186
De 40 a 44 anios,De Centro America y Caribe,1 de enero de 2021,20.281
De 40 a 44 anios,De Centro America y Caribe,1 de julio de 2020,19.955
De 40 a 44 anios,De Centro America y Caribe,1 de enero de 2020,19.071
De 40 a 44 anios,De Centro America y Caribe,1 de julio de 2019,17.730
De 40 a 44 anios,De Centro America y Caribe,1 de enero de 2019,16.060
De 40 a 44 anios,De Centro America y Caribe,1 de julio de 2018,14.871
De 40 a 44 anios,De Centro America y Caribe,1 de enero de 2018,13.871
De 40 a 44 anios,De Centro America y Caribe,1 de julio de 2017,12.888
De 40 a 44 anios,De Centro America y Caribe,1 de enero de 2017,12.172
De 40 a 44 anios,De Centro America y Caribe,1 de julio de 2016,11.848
De 40 a 44 anios,De Centro America y Caribe,1 de enero de 2016,12.076
De 40 a 44 anios,De Centro America y Caribe,1 de julio de 2015,11.912
De 40 a 44 anios,De Centro America y Caribe,1 de enero de 2015,11.870
De 40 a 44 anios,De Centro America y Caribe,1 de julio de 2014,11.898
De 40 a 44 anios,De Centro America y Caribe,1 de enero de 2014,12.488
De 40 a 44 anios,De Centro America y Caribe,1 de julio de 2013,13.222
De 40 a 44 anios,De Centro America y Caribe,1 de enero de 2013,13.710
De 40 a 44 anios,De Centro America y Caribe,1 de julio de 2012,13.301
De 40 a 44 anios,De Centro America y Caribe,1 de enero de 2012,12.898
De 40 a 44 anios,De Centro America y Caribe,1 de julio de 2011,12.320
De 40 a 44 anios,De Centro America y Caribe,1 de enero de 2011,11.790
De 40 a 44 anios,De Centro America y Caribe,1 de julio de 2010,11.513
De 40 a 44 anios,De Centro America y Caribe,1 de enero de 2010,11.207
De 40 a 44 anios,De Centro America y Caribe,1 de julio de 2009,10.942
De 40 a 44 anios,De Centro America y Caribe,1 de enero de 2009,10.369
De 40 a 44 anios,De Centro America y Caribe,1 de julio de 2008,9.726
De 40 a 44 anios,De Centro America y Caribe,1 de enero de 2008,9.058
De 40 a 44 anios,De Centro America y Caribe,1 de julio de 2007,8.211
De 40 a 44 anios,De Centro America y Caribe,1 de enero de 2007,7.248
De 40 a 44 anios,De Centro America y Caribe,1 de julio de 2006,6.563
De 40 a 44 anios,De Centro America y Caribe,1 de enero de 2006,6.128
De 40 a 44 anios,De Centro America y Caribe,1 de julio de 2005,5.758
De 40 a 44 anios,De Centro America y Caribe,1 de enero de 2005,5.372
De 40 a 44 anios,De Centro America y Caribe,1 de julio de 2004,4.989
De 40 a 44 anios,De Centro America y Caribe,1 de enero de 2004,4.721
De 40 a 44 anios,De Centro America y Caribe,1 de julio de 2003,4.459
De 40 a 44 anios,De Centro America y Caribe,1 de enero de 2003,4.196
De 40 a 44 anios,De Centro America y Caribe,1 de julio de 2002,3.924
De 40 a 44 anios,De Centro America y Caribe,1 de enero de 2002,3.617
De 40 a 44 anios,De SudAmerica,1 de julio de 2022,72.157
De 40 a 44 anios,De SudAmerica,1 de enero de 2022,67.450
De 40 a 44 anios,De SudAmerica,1 de julio de 2021,65.766
De 40 a 44 anios,De SudAmerica,1 de enero de 2021,66.583
De 40 a 44 anios,De SudAmerica,1 de julio de 2020,66.068
De 40 a 44 anios,De SudAmerica,1 de enero de 2020,63.023
De 40 a 44 anios,De SudAmerica,1 de julio de 2019,58.921
De 40 a 44 anios,De SudAmerica,1 de enero de 2019,55.317
De 40 a 44 anios,De SudAmerica,1 de julio de 2018,52.248
De 40 a 44 anios,De SudAmerica,1 de enero de 2018,49.958
De 40 a 44 anios,De SudAmerica,1 de julio de 2017,47.474
De 40 a 44 anios,De SudAmerica,1 de enero de 2017,46.290
De 40 a 44 anios,De SudAmerica,1 de julio de 2016,45.968
De 40 a 44 anios,De SudAmerica,1 de enero de 2016,47.379
De 40 a 44 anios,De SudAmerica,1 de julio de 2015,47.510
De 40 a 44 anios,De SudAmerica,1 de enero de 2015,48.422
De 40 a 44 anios,De SudAmerica,1 de julio de 2014,50.315
De 40 a 44 anios,De SudAmerica,1 de enero de 2014,55.413
De 40 a 44 anios,De SudAmerica,1 de julio de 2013,61.082
De 40 a 44 anios,De SudAmerica,1 de enero de 2013,66.694
De 40 a 44 anios,De SudAmerica,1 de julio de 2012,67.625
De 40 a 44 anios,De SudAmerica,1 de enero de 2012,69.955
De 40 a 44 anios,De SudAmerica,1 de julio de 2011,72.091
De 40 a 44 anios,De SudAmerica,1 de enero de 2011,73.603
De 40 a 44 anios,De SudAmerica,1 de julio de 2010,75.686
De 40 a 44 anios,De SudAmerica,1 de enero de 2010,78.097
De 40 a 44 anios,De SudAmerica,1 de julio de 2009,79.986
De 40 a 44 anios,De SudAmerica,1 de enero de 2009,78.304
De 40 a 44 anios,De SudAmerica,1 de julio de 2008,76.372
De 40 a 44 anios,De SudAmerica,1 de enero de 2008,74.990
De 40 a 44 anios,De SudAmerica,1 de julio de 2007,72.609
De 40 a 44 anios,De SudAmerica,1 de enero de 2007,68.824
De 40 a 44 anios,De SudAmerica,1 de julio de 2006,65.149
De 40 a 44 anios,De SudAmerica,1 de enero de 2006,62.051
De 40 a 44 anios,De SudAmerica,1 de julio de 2005,58.996
De 40 a 44 anios,De SudAmerica,1 de enero de 2005,55.024
De 40 a 44 anios,De SudAmerica,1 de julio de 2004,50.803
De 40 a 44 anios,De SudAmerica,1 de enero de 2004,47.470
De 40 a 44 anios,De SudAmerica,1 de julio de 2003,43.112
De 40 a 44 anios,De SudAmerica,1 de enero de 2003,37.717
De 40 a 44 anios,De SudAmerica,1 de julio de 2002,32.767
De 40 a 44 anios,De SudAmerica,1 de enero de 2002,26.705
De 40 a 44 anios,De Asia,1 de julio de 2022,21.592
De 40 a 44 anios,De Asia,1 de enero de 2022,21.338
De 40 a 44 anios,De Asia,1 de julio de 2021,20.968
De 40 a 44 anios,De Asia,1 de enero de 2021,20.864
De 40 a 44 anios,De Asia,1 de julio de 2020,20.604
De 40 a 44 anios,De Asia,1 de enero de 2020,20.290
De 40 a 44 anios,De Asia,1 de julio de 2019,19.660
De 40 a 44 anios,De Asia,1 de enero de 2019,19.139
De 40 a 44 anios,De Asia,1 de julio de 2018,18.561
De 40 a 44 anios,De Asia,1 de enero de 2018,18.187
De 40 a 44 anios,De Asia,1 de julio de 2017,17.685
De 40 a 44 anios,De Asia,1 de enero de 2017,17.342
De 40 a 44 anios,De Asia,1 de julio de 2016,16.910
De 40 a 44 anios,De Asia,1 de enero de 2016,16.542
De 40 a 44 anios,De Asia,1 de julio de 2015,16.223
De 40 a 44 anios,De Asia,1 de enero de 2015,15.975
De 40 a 44 anios,De Asia,1 de julio de 2014,15.882
De 40 a 44 anios,De Asia,1 de enero de 2014,15.855
De 40 a 44 anios,De Asia,1 de julio de 2013,15.902
De 40 a 44 anios,De Asia,1 de enero de 2013,15.847
De 40 a 44 anios,De Asia,1 de julio de 2012,15.582
De 40 a 44 anios,De Asia,1 de enero de 2012,15.220
De 40 a 44 anios,De Asia,1 de julio de 2011,14.803
De 40 a 44 anios,De Asia,1 de enero de 2011,14.231
De 40 a 44 anios,De Asia,1 de julio de 2010,13.570
De 40 a 44 anios,De Asia,1 de enero de 2010,12.902
De 40 a 44 anios,De Asia,1 de julio de 2009,12.370
De 40 a 44 anios,De Asia,1 de enero de 2009,11.581
De 40 a 44 anios,De Asia,1 de julio de 2008,10.791
De 40 a 44 anios,De Asia,1 de enero de 2008,9.921
De 40 a 44 anios,De Asia,1 de julio de 2007,9.262
De 40 a 44 anios,De Asia,1 de enero de 2007,8.769
De 40 a 44 anios,De Asia,1 de julio de 2006,8.193
De 40 a 44 anios,De Asia,1 de enero de 2006,7.646
De 40 a 44 anios,De Asia,1 de julio de 2005,7.095
De 40 a 44 anios,De Asia,1 de enero de 2005,6.425
De 40 a 44 anios,De Asia,1 de julio de 2004,5.713
De 40 a 44 anios,De Asia,1 de enero de 2004,5.171
De 40 a 44 anios,De Asia,1 de julio de 2003,4.613
De 40 a 44 anios,De Asia,1 de enero de 2003,4.109
De 40 a 44 anios,De Asia,1 de julio de 2002,3.690
De 40 a 44 anios,De Asia,1 de enero de 2002,3.305
De 40 a 44 anios,De Oceania,1 de julio de 2022,253
De 40 a 44 anios,De Oceania,1 de enero de 2022,276
De 40 a 44 anios,De Oceania,1 de julio de 2021,268
De 40 a 44 anios,De Oceania,1 de enero de 2021,265
De 40 a 44 anios,De Oceania,1 de julio de 2020,255
De 40 a 44 anios,De Oceania,1 de enero de 2020,241
De 40 a 44 anios,De Oceania,1 de julio de 2019,236
De 40 a 44 anios,De Oceania,1 de enero de 2019,235
De 40 a 44 anios,De Oceania,1 de julio de 2018,224
De 40 a 44 anios,De Oceania,1 de enero de 2018,228
De 40 a 44 anios,De Oceania,1 de julio de 2017,214
De 40 a 44 anios,De Oceania,1 de enero de 2017,202
De 40 a 44 anios,De Oceania,1 de julio de 2016,193
De 40 a 44 anios,De Oceania,1 de enero de 2016,183
De 40 a 44 anios,De Oceania,1 de julio de 2015,179
De 40 a 44 anios,De Oceania,1 de enero de 2015,175
De 40 a 44 anios,De Oceania,1 de julio de 2014,162
De 40 a 44 anios,De Oceania,1 de enero de 2014,156
De 40 a 44 anios,De Oceania,1 de julio de 2013,155
De 40 a 44 anios,De Oceania,1 de enero de 2013,152
De 40 a 44 anios,De Oceania,1 de julio de 2012,137
De 40 a 44 anios,De Oceania,1 de enero de 2012,131
De 40 a 44 anios,De Oceania,1 de julio de 2011,125
De 40 a 44 anios,De Oceania,1 de enero de 2011,134
De 40 a 44 anios,De Oceania,1 de julio de 2010,144
De 40 a 44 anios,De Oceania,1 de enero de 2010,139
De 40 a 44 anios,De Oceania,1 de julio de 2009,141
De 40 a 44 anios,De Oceania,1 de enero de 2009,133
De 40 a 44 anios,De Oceania,1 de julio de 2008,123
De 40 a 44 anios,De Oceania,1 de enero de 2008,118
De 40 a 44 anios,De Oceania,1 de julio de 2007,110
De 40 a 44 anios,De Oceania,1 de enero de 2007,107
De 40 a 44 anios,De Oceania,1 de julio de 2006,108
De 40 a 44 anios,De Oceania,1 de enero de 2006,97
De 40 a 44 anios,De Oceania,1 de julio de 2005,95
De 40 a 44 anios,De Oceania,1 de enero de 2005,95
De 40 a 44 anios,De Oceania,1 de julio de 2004,89
De 40 a 44 anios,De Oceania,1 de enero de 2004,85
De 40 a 44 anios,De Oceania,1 de julio de 2003,80
De 40 a 44 anios,De Oceania,1 de enero de 2003,75
De 40 a 44 anios,De Oceania,1 de julio de 2002,69
De 40 a 44 anios,De Oceania,1 de enero de 2002,61
De 40 a 44 anios,Apatridas,1 de julio de 2022,101
De 40 a 44 anios,Apatridas,1 de enero de 2022,92
De 40 a 44 anios,Apatridas,1 de julio de 2021,81
De 40 a 44 anios,Apatridas,1 de enero de 2021,74
De 40 a 44 anios,Apatridas,1 de julio de 2020,67
De 40 a 44 anios,Apatridas,1 de enero de 2020,59
De 40 a 44 anios,Apatridas,1 de julio de 2019,53
De 40 a 44 anios,Apatridas,1 de enero de 2019,46
De 40 a 44 anios,Apatridas,1 de julio de 2018,41
De 40 a 44 anios,Apatridas,1 de enero de 2018,38
De 40 a 44 anios,Apatridas,1 de julio de 2017,32
De 40 a 44 anios,Apatridas,1 de enero de 2017,30
De 40 a 44 anios,Apatridas,1 de julio de 2016,22
De 40 a 44 anios,Apatridas,1 de enero de 2016,18
De 40 a 44 anios,Apatridas,1 de julio de 2015,12
De 40 a 44 anios,Apatridas,1 de enero de 2015,12
De 40 a 44 anios,Apatridas,1 de julio de 2014,11
De 40 a 44 anios,Apatridas,1 de enero de 2014,13
De 40 a 44 anios,Apatridas,1 de julio de 2013,11
De 40 a 44 anios,Apatridas,1 de enero de 2013,10
De 40 a 44 anios,Apatridas,1 de julio de 2012,8
De 40 a 44 anios,Apatridas,1 de enero de 2012,9
De 40 a 44 anios,Apatridas,1 de julio de 2011,10
De 40 a 44 anios,Apatridas,1 de enero de 2011,14
De 40 a 44 anios,Apatridas,1 de julio de 2010,13
De 40 a 44 anios,Apatridas,1 de enero de 2010,12
De 40 a 44 anios,Apatridas,1 de julio de 2009,12
De 40 a 44 anios,Apatridas,1 de enero de 2009,11
De 40 a 44 anios,Apatridas,1 de julio de 2008,13
De 40 a 44 anios,Apatridas,1 de enero de 2008,14
De 40 a 44 anios,Apatridas,1 de julio de 2007,13
De 40 a 44 anios,Apatridas,1 de enero de 2007,12
De 40 a 44 anios,Apatridas,1 de julio de 2006,12
De 40 a 44 anios,Apatridas,1 de enero de 2006,11
De 40 a 44 anios,Apatridas,1 de julio de 2005,11
De 40 a 44 anios,Apatridas,1 de enero de 2005,11
De 40 a 44 anios,Apatridas,1 de julio de 2004,11
De 40 a 44 anios,Apatridas,1 de enero de 2004,10
De 40 a 44 anios,Apatridas,1 de julio de 2003,10
De 40 a 44 anios,Apatridas,1 de enero de 2003,12
De 40 a 44 anios,Apatridas,1 de julio de 2002,10
De 40 a 44 anios,Apatridas,1 de enero de 2002,9
De 45 a 49 anios,Espaniola,1 de julio de 2022,1.745.438
De 45 a 49 anios,Espaniola,1 de enero de 2022,1.742.422
De 45 a 49 anios,Espaniola,1 de julio de 2021,1.733.350
De 45 a 49 anios,Espaniola,1 de enero de 2021,1.725.196
De 45 a 49 anios,Espaniola,1 de julio de 2020,1.715.191
De 45 a 49 anios,Espaniola,1 de enero de 2020,1.707.061
De 45 a 49 anios,Espaniola,1 de julio de 2019,1.697.731
De 45 a 49 anios,Espaniola,1 de enero de 2019,1.688.940
De 45 a 49 anios,Espaniola,1 de julio de 2018,1.682.391
De 45 a 49 anios,Espaniola,1 de enero de 2018,1.676.587
De 45 a 49 anios,Espaniola,1 de julio de 2017,1.674.507
De 45 a 49 anios,Espaniola,1 de enero de 2017,1.672.399
